;ID;Materia;Link
138;3578;Educação Física na Infância (11100010208_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3578_1&handle=announcements_entry&mode=view
139;3579;Educação, Identidade e Solidariedade (11100010601_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3579_1&handle=announcements_entry&mode=view
140;3581;Estudos da Infância (11100010306_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3581_1&handle=announcements_entry&mode=view
141;3584;Filosofia e Sociologia da Educação (11100010258_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3584_1&handle=announcements_entry&mode=view
142;3586;Fundamentos da Educação Infantil (11100010304_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3586_1&handle=announcements_entry&mode=view
143;3587;Fundamentos da Programação Orientada a Objetos (11100010550_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3587_1&handle=announcements_entry&mode=view
144;3588;Fundamentos de Big Data (11100010551_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3588_1&handle=announcements_entry&mode=view
145;3591;Gestão de estabelecimentos de interesse a saúde (11100010753_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3591_1&handle=announcements_entry&mode=view
146;3592;Gestão de Gente (11100010585_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3592_1&handle=announcements_entry&mode=view
147;3594;Gestão de Negócios (11100010124_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3594_1&handle=announcements_entry&mode=view
148;3597;Gestão e Marketing na Educação Física (11100010210_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3597_1&handle=announcements_entry&mode=view
149;3599;História do Conhecimento Científico (11100010484_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3599_1&handle=announcements_entry&mode=view
150;3601;Influenciadores Digitais (11100010605_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3601_1&handle=announcements_entry&mode=view
151;3602;Iniciação Esportiva: Esportes Individuais e Coletivos (11100010206_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3602_1&handle=announcements_entry&mode=view
152;3603;Iniciação Esportiva: Esportes Individuais e Coletivos (11100010206_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3603_1&handle=announcements_entry&mode=view
153;3604;Inteligência Analítica em Negócios (11100010651_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3604_1&handle=announcements_entry&mode=view
154;3606;Legislação do setor público (11100010635_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3606_1&handle=announcements_entry&mode=view
155;3607;Literatura para Educação Infantil e Anos Iniciais do Ensino Fundamental (11100010305_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3607_1&handle=announcements_entry&mode=view
156;3608;Logística Internacional (11100010641_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3608_1&handle=announcements_entry&mode=view
157;3610;Logística Reversa (11100010643_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3610_1&handle=announcements_entry&mode=view
158;3611;Mercado Financeiro (11100010624_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3611_1&handle=announcements_entry&mode=view
159;3612;Métodos de Pesquisa e Ordenação em Estruturas de Dados (11100010561_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3612_1&handle=announcements_entry&mode=view
160;3613;Operações Financeiras e Créditos (11100010335_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3613_1&handle=announcements_entry&mode=view
161;3614;Operações Financeiras e Créditos (11100010126_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3614_1&handle=announcements_entry&mode=view
162;3616;Pratica Profissional Modelos de Análise e Elaboração de Materiais Didáticos (11100010270_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3616_1&handle=announcements_entry&mode=view
163;3617;Práticas Orais e Escritas de Língua Inglesa (11100010272_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3617_1&handle=announcements_entry&mode=view
164;3619;Preparação e Análise Exploratória de Dados (11100010574_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3619_1&handle=announcements_entry&mode=view
165;3621;Projeto de Sistemas de Informação (11100010562_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3621_1&handle=announcements_entry&mode=view
166;3622;Propriedades Físicas e Químicas da Matéria (11100010492_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3622_1&handle=announcements_entry&mode=view
167;3624;Psicologia, Saúde e Relacionamento Humano (11100010762_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3624_1&handle=announcements_entry&mode=view
168;3625;Publicidade online (11100010606_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3625_1&handle=announcements_entry&mode=view
169;3626;Raciocínio Computacional (11100010563_20221_04) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3626_1&handle=announcements_entry&mode=view
170;3628;Remuneração, Carreira e Retenção (11100010616_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3628_1&handle=announcements_entry&mode=view
171;3629;Resolução de Problemas Estruturados em Computação (11100010709_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3629_1&handle=announcements_entry&mode=view
172;3630;Segurança pública (11100010637_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3630_1&handle=announcements_entry&mode=view
173;3632;Semiologia e Gerontologia (11100010765_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3632_1&handle=announcements_entry&mode=view
174;3634;Teologia e Sociedade (11100010599_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3634_1&handle=announcements_entry&mode=view
175;3635;Teoria e Prática dos Esportes Coletivos: Futsal, Futebol e Handebol (11100010235_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3635_1&handle=announcements_entry&mode=view
176;3637;Treinamento e Desenvolvimento (11100010600_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3637_1&handle=announcements_entry&mode=view
177;3638;Análise das Demonstrações Financeiras (11100010618_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3638_1&handle=announcements_entry&mode=view
178;3639;Anatomia e Fisiologia Animal (11100011282_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3639_1&handle=announcements_entry&mode=view
179;3642;Antropologia do Consumo (11100010393_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3642_1&handle=announcements_entry&mode=view
180;3643;Auditoria (11100010176_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3643_1&handle=announcements_entry&mode=view
181;3644;Auditoria de sistemas (11100010537_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3644_1&handle=announcements_entry&mode=view
182;3646;Cálculo Numérico (11100010499_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3646_1&handle=announcements_entry&mode=view
183;3647;Ciência de Dados (11100010579_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3647_1&handle=announcements_entry&mode=view
184;3648;Competências para Gestão de Pessoas (11100010610_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3648_1&handle=announcements_entry&mode=view
185;3649;Compliance e Governança (11100010619_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3649_1&handle=announcements_entry&mode=view
186;3650;Contabilidade de Custos (11100010371_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3650_1&handle=announcements_entry&mode=view
187;3651;Contabilidade Societária (11100010373_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3651_1&handle=announcements_entry&mode=view
188;3654;Demonstrações Financeiras (11100010582_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3654_1&handle=announcements_entry&mode=view
189;3657;Direito Constitucional, Social e Econômico (11100011154_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3657_1&handle=announcements_entry&mode=view
190;3658;Direito e Ética na Computação (11100010538_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3658_1&handle=announcements_entry&mode=view
191;3662;Estágio Curricular Supervisionado em Docência no Ensino Religioso: Ensino Fundamental - Anos Finais - Mapeamento do Contexto Escolar (11109640002_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3662_1&handle=announcements_entry&mode=view
192;3663;Estágio Curricular Supervisionado em Física: As Concepções de Ensino e Aprendizagem da Proposta Curricular da Disciplina e a Rotina Escolar do Professor de Física (11109740002_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3663_1&handle=announcements_entry&mode=view
193;3665;Estágio Curricular Supervisionado: Docência em Língua Inglesa (11108540004_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3665_1&handle=announcements_entry&mode=view
194;3666;Estágio Curricular Supervisionado: Ensino Contextualizado de Química (11109840002_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3666_1&handle=announcements_entry&mode=view
195;3667;Estágio Supervisionado em Anos Iniciais do Ensino Fundamental: Regência e Avaliação (11100840004_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3667_1&handle=announcements_entry&mode=view
196;3668;Estágio Supervisionado em Educação Física na Área da Atividade Física e Saúde I (11105940002_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3668_1&handle=announcements_entry&mode=view
197;3669;Estudos de Literatura Inglesa (11100010282_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3669_1&handle=announcements_entry&mode=view
198;3673;Física Experimental: Mecânica (11100010478_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3673_1&handle=announcements_entry&mode=view
199;3674;Fundamentos da Análise Instrumental (11100010520_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3674_1&handle=announcements_entry&mode=view
200;3676;Gestão de centros de distribuição (11100010638_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3676_1&handle=announcements_entry&mode=view
201;3677;Gestão de Compras (11100010639_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3677_1&handle=announcements_entry&mode=view
202;3679;Gestão de Marcas (11100010607_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3679_1&handle=announcements_entry&mode=view
203;3680;Gestão de Programas e Portfólios de TI (11100010689_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3680_1&handle=announcements_entry&mode=view
204;3683;Gestão Integrada da Produção (11100010156_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3683_1&handle=announcements_entry&mode=view
205;3685;História e hermenêutica das religiões: Islamismo (11100010434_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3685_1&handle=announcements_entry&mode=view
206;3686;IA aplicada à Computação Forense (11100010778_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3686_1&handle=announcements_entry&mode=view
207;3687;IA na Gestão de Negócios (11100010781_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3687_1&handle=announcements_entry&mode=view
208;3688;IA na Indústria 4.0 (11100010782_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3688_1&handle=announcements_entry&mode=view
209;3689;Laboratório de pessoas, organização e trabalho (11100010356_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3689_1&handle=announcements_entry&mode=view
210;3691;Liderança e Gestão de Equipes (11100010589_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3691_1&handle=announcements_entry&mode=view
211;3692;Logística (11100010158_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3692_1&handle=announcements_entry&mode=view
212;3693;Marketing 4.0 (11100010590_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3693_1&handle=announcements_entry&mode=view
213;3696;Metodologia do Ensino da Língua Portuguesa para Educação Infantil e Anos Iniciais do Ensino Fundamental (11100010316_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3696_1&handle=announcements_entry&mode=view
214;3698;Metodologia do Ensino de Física (11100010486_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3698_1&handle=announcements_entry&mode=view
215;3699;Metodologia do Ensino de Matemática (11100010507_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3699_1&handle=announcements_entry&mode=view
216;3702;Neurociência Aplicada ao Marketing (11100010392_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3702_1&handle=announcements_entry&mode=view
217;3703;Oficina Maker (11100010573_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3703_1&handle=announcements_entry&mode=view
218;3706;Orçamento e projeções financeiras (11100010625_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3706_1&handle=announcements_entry&mode=view
219;3709;Pratica Cambial (11100010626_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3709_1&handle=announcements_entry&mode=view
220;3711;Prática Profisisonal: Laboratório de Análises Químicas (11100010524_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3711_1&handle=announcements_entry&mode=view
221;3713;Práticas Integrativas e Complementares Aplicadas à Estética (11100010827_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3713_1&handle=announcements_entry&mode=view
222;3719;Teoria e Prática do Atletismo (11100011265_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3719_1&handle=announcements_entry&mode=view
223;3720;Web Analytics (11100010608_20221_01) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3720_1&handle=announcements_entry&mode=view
224;3721;Bases Anatomofisiológicos (11100010204_20221_04) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3721_1&handle=announcements_entry&mode=view
225;3723;Comunicação Aplicada (11100010580_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3723_1&handle=announcements_entry&mode=view
226;3725;Comunicação Aplicada (11100010580_20221_04) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3725_1&handle=announcements_entry&mode=view
227;3728;Comunicação Aplicada (11100010580_20221_07) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3728_1&handle=announcements_entry&mode=view
228;3729;Comunicação Aplicada (11100010580_20221_08) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3729_1&handle=announcements_entry&mode=view
229;3730;Demonstrações Contábeis (11100010334_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3730_1&handle=announcements_entry&mode=view
230;3734;Empreendedorismo e Inovação (11100010583_20221_03) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3734_1&handle=announcements_entry&mode=view
231;3736;Empreendedorismo e Inovação (11100010583_20221_05) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3736_1&handle=announcements_entry&mode=view
232;3737;Empreendedorismo e Inovação (11100010583_20221_06) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3737_1&handle=announcements_entry&mode=view
233;3738;Empreendedorismo e Inovação (11100010583_20221_07) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3738_1&handle=announcements_entry&mode=view
234;3739;Fundamentos da Programação Orientada a Objetos (11100010550_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3739_1&handle=announcements_entry&mode=view
235;3741;Fundamentos de Big Data (11100010551_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3741_1&handle=announcements_entry&mode=view
236;3742;Gestão de Gente (11100010585_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3742_1&handle=announcements_entry&mode=view
237;3743;Gestão de Gente (11100010585_20221_03) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3743_1&handle=announcements_entry&mode=view
238;3745;Gestão de Negócios (11100010333_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3745_1&handle=announcements_entry&mode=view
239;3752;Precificação (11100010346_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3752_1&handle=announcements_entry&mode=view
240;3753;Raciocínio Computacional (11100010563_20221_05) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3753_1&handle=announcements_entry&mode=view
241;3754;Teologia e Sociedade (11100010599_20221_02) ;https://eadpucpr.blackboard.com/webapps/blackboard/execute/announcement?method=search&context=course_entry&course_id=_3754_1&handle=announcements_entry&mode=view
